date,global_active_power,global_reactive_power,sub_metering_1,sub_metering_2,sub_metering_3,sub_metering_remainder,voltage,global_intensity,valid_minutes,timestamp_count,day_of_week,month,day_of_year,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,is_weekend,quarter,quarter_sin,quarter_cos,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,reactive_active_ratio,intensity_power_ratio,metering_total,metering_1_share,metering_2_share,metering_3_share,metering_remainder_share,power_lag_1,reactive_lag_1,intensity_lag_1,power_lag_2,reactive_lag_2,intensity_lag_2,power_lag_7,reactive_lag_7,intensity_lag_7,power_lag_14,reactive_lag_14,intensity_lag_14,power_lag_30,reactive_lag_30,intensity_lag_30,power_roll_mean_3,power_roll_std_3,power_roll_min_3,power_roll_max_3,reactive_roll_mean_3,intensity_roll_mean_3,power_roll_mean_7,power_roll_std_7,power_roll_min_7,power_roll_max_7,reactive_roll_mean_7,intensity_roll_mean_7,power_roll_mean_14,power_roll_std_14,power_roll_min_14,power_roll_max_14,reactive_roll_mean_14,intensity_roll_mean_14,power_roll_mean_30,power_roll_std_30,power_roll_min_30,power_roll_max_30,reactive_roll_mean_30,intensity_roll_mean_30,power_diff_1,power_diff_7,power_ema_7,power_ema_30,power_vs_roll7,power_vs_roll30
2007-07-02,967.032,176.924,1018.0,5281.0,3445.0,6373.2,240.6718125,2.9277777777777776,1440,1440,0,7,183,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.00645086419810515,-0.9999791929590823,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.18295568276648996,0.003027591408298987,16117.2,0.06316233588568967,0.3276623730965886,0.21374680464263351,0.39542848631304267,1026.664,172.448,3.080694444444444,1335.314,188.354,3.9715277777777778,1072.202,197.27,3.25,678.474,180.81,2.07875,1484.362,166.108,4.474027777777778,1109.6699999999996,197.67499818641505,967.032,1335.314,179.24200000000005,3.3266666666666667,1193.5177142857142,210.6683452995081,944.908,1480.826,192.96914285714288,3.588055555555555,993.6981428571429,296.42724693872316,477.56600000000003,1480.826,197.64828571428572,3.0207142857142855,1172.8489333333334,446.32650154783005,477.56600000000003,2148.046,212.07999999999998,3.5503657407407405,-59.63199999999995,-105.16999999999996,1107.5480283180132,1152.1760576464503,-226.48571428571415,-205.8169333333334
2007-07-03,1059.912,180.338,467.0,3214.0,4695.0,9289.2,240.1869375,3.2306944444444445,1440,1440,1,7,184,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.023651127245231586,-0.9997202729664083,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.1701443137070395,0.0030480779926978525,17665.2,0.026436156962477857,0.18193963271392682,0.265776781453605,0.5258474288133819,967.032,176.924,2.9277777777777776,1026.664,172.448,3.080694444444444,944.908,182.42,2.877083333333333,845.2,188.166,2.5652777777777778,2108.026,182.458,6.352916666666667,1017.8693333333327,47.06042096424846,967.032,1059.912,176.57000000000002,3.079722222222222,1209.9468571428572,191.6773286780091,967.032,1480.826,192.67171428571427,3.6385714285714283,1009.0347142857144,293.6950401588568,477.56600000000003,1480.826,197.08914285714286,3.0682440476190473,1137.9118,410.15529186322306,477.56600000000003,2148.046,212.00933333333333,3.4462916666666663,92.88,115.00400000000002,1095.63902123851,1146.2235377982922,-150.03485714285716,-77.99980000000005
2007-07-04,1003.41,253.334,2329.0,2218.0,5632.0,6544.5,240.65963194444444,3.0954166666666665,1440,1440,2,7,185,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.04084439154329611,-0.9991655196610109,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.2524730665904535,0.0030848971642516714,16723.5,0.13926510598025144,0.132627739400686,0.3367716087938068,0.39133554576545965,1059.912,180.338,3.2306944444444445,967.032,176.924,2.9277777777777776,1480.826,206.998,4.429166666666666,1074.286,227.302,3.3068055555555556,911.618,223.192,2.8222222222222224,1010.1179999999995,46.801939575181336,967.032,1059.912,203.532,3.08462962962963,1141.7445714285714,161.84472541177763,967.032,1335.314,199.29114285714286,3.4480357142857145,1003.9721428571429,293.09399756230994,477.56600000000003,1480.826,198.94857142857146,3.053144841269841,1140.9715333333334,408.74891251996775,477.56600000000003,2148.046,213.01406666666668,3.4553981481481477,-56.502000000000066,-477.41600000000005,1072.5817659288825,1137.0097611661445,-138.3345714285714,-137.5615333333334
2007-07-05,1057.29,246.716,2922.0,770.0,3973.0,9956.5,240.44444444444446,3.2331944444444445,1440,1440,3,7,186,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.05802556932878035,-0.9983150972033183,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.2333475203271122,0.0030580015335304814,17621.5,0.16582016285981216,0.04369662060303058,0.22546321254005258,0.5650200039403558,1003.41,253.334,3.0954166666666665,1059.912,180.338,3.2306944444444445,1295.438,217.446,3.8895833333333334,806.946,222.546,2.500833333333333,1458.892,255.692,4.465138888888889,1040.2039999999995,31.8914964841569,1003.41,1059.912,226.79600000000002,3.1864351851851853,1107.7234285714285,148.6445022986511,967.032,1335.314,203.47257142857143,3.3542658730158728,1021.8538571428571,287.7365383246544,477.56600000000003,1480.826,200.675,3.105456349206349,1127.5848,404.53240644736405,477.56600000000003,2148.046,212.71486666666667,3.414333333333333,53.879999999999995,-238.14800000000014,1068.758824446662,1131.8665507683288,-50.43342857142852,-70.29480000000012
2007-07-06,1069.5240000000001,219.35,2826.0,3563.0,4005.0,7431.4,240.5994513888889,3.2686111111111114,1440,1440,4,7,187,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.07518957641475855,-0.9971692572470178,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.20509123665753057,0.0030561362887181346,17825.4,0.15853781681429094,0.19988331256522246,0.22467939007120852,0.41689948049317826,1057.29,246.716,3.2331944444444445,1003.41,253.334,3.0954166666666665,1304.442,206.194,3.940555555555555,566.294,208.526,1.807361111111111,1695.572,231.138,5.110972222222222,1043.4079999999994,35.175242600428476,1003.41,1069.5240000000001,239.80000000000004,3.199074074074074,1074.1637142857141,120.72582395618346,967.032,1335.314,205.352,3.2582738095238093,1057.798857142857,256.14736714839614,477.56600000000003,1480.826,201.44814285714284,3.2098313492063495,1106.7165333333332,390.1124784150756,477.56600000000003,2148.046,212.32193333333333,3.352921296296296,12.234000000000151,-234.9179999999999,1068.9501183349964,1127.8444507187594,-4.639714285714035,-37.19253333333313
2007-07-07,1358.206,214.044,997.0,3047.0,10177.0,8415.766666666666,239.91013888888887,4.034861111111111,1440,1440,5,7,188,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.09233133369539122,-0.9957283388645872,1.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.15759317794385155,0.002970728378567303,22636.766666666666,0.0440433925320293,0.13460402913249078,0.449578340820925,0.37177423747037897,1069.5240000000001,219.35,3.2686111111111114,1057.29,246.716,3.2331944444444445,1335.314,188.354,3.9715277777777778,477.56600000000003,193.12,1.5356944444444445,985.002,172.334,2.9823611111111115,1161.673333333333,170.31216776652366,1057.29,1358.206,226.70333333333335,3.512222222222222,1077.434,129.00518877417798,967.032,1358.206,209.022,3.2673214285714285,1120.7017142857142,205.89927875968482,714.656,1480.826,202.9427142857143,3.388343253968254,1119.1566666666665,392.04303270742554,477.56600000000003,2148.046,213.7122666666667,3.3880046296296293,288.6819999999998,22.891999999999825,1141.2640887512473,1142.706486156259,280.77199999999993,239.04933333333338
2007-07-08,1089.08,196.92,1825.0,2831.0,5277.0,8218.333333333334,240.33889583333334,3.289305555555556,1440,1440,6,7,189,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.10944576864891556,-0.993992768446958,1.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.18081316323795021,0.0030202607269762508,18151.333333333336,0.10054357806035127,0.1559665038295093,0.29072244461615,0.45276747343889695,1358.206,214.044,4.034861111111111,1069.5240000000001,219.35,3.2686111111111114,1026.664,172.448,3.080694444444444,714.656,179.362,2.207638888888889,2148.046,229.732,6.448194444444444,1172.2699999999995,161.32190290223824,1069.5240000000001,1358.206,210.10466666666665,3.530925925925926,1086.3505714285714,127.05348747521133,967.032,1358.206,212.518,3.2971230158730163,1147.4462857142858,170.34843708633883,944.908,1480.826,204.19685714285714,3.465605158730159,1083.8578,340.49383463610445,477.56600000000003,2017.762,212.61853333333335,3.2827083333333333,-269.126,62.41599999999994,1128.2180665634355,1139.2467128558553,2.7294285714285706,5.22219999999993
2007-07-09,1180.158,172.422,923.0,594.0,9386.0,8766.3,240.6176458333333,3.51625,1440,1440,0,7,190,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.12652781683868314,-0.9919630595773397,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.14610077621293016,0.0029794739323213723,19669.3,0.046925920086280354,0.030199346187703716,0.4771903422858368,0.44568439138933846,1089.08,196.92,3.289305555555556,1358.206,214.044,4.034861111111111,967.032,176.924,2.9277777777777776,1072.202,197.27,3.25,1093.02,230.736,3.2668055555555555,1209.1479999999995,136.88504682396567,1089.08,1358.206,194.462,3.613472222222222,1116.797142857143,118.97442880918086,1003.41,1358.206,211.87485714285714,3.3811904761904765,1155.1574285714287,169.11933879579047,944.908,1480.826,202.422,3.484623015873016,1086.7624,340.9460556435106,477.56600000000003,2017.762,210.6747333333333,3.2910231481481484,91.07799999999997,213.12599999999986,1141.2030499225766,1141.8861507361228,63.36085714285696,93.39559999999983
2007-07-10,908.324,176.244,67.0,2227.0,4631.0,8213.733333333334,239.98305555555555,2.786111111111111,1440,1440,1,7,191,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.1435724234118113,-0.9896398128792412,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.19403208525368473,0.00306730980139664,15138.733333333334,0.004425733548529441,0.14710609869515023,0.30590406064537073,0.5425641070448939,1180.158,172.422,3.51625,1089.08,196.92,3.289305555555556,1059.912,180.338,3.2306944444444445,944.908,182.42,2.877083333333333,1340.812,239.092,4.005694444444444,1059.1873333333328,138.36043339528922,908.324,1180.158,181.862,3.1972222222222224,1095.1417142857142,142.52012546268475,908.324,1358.206,211.29,3.317678571428572,1152.5442857142857,172.85918676524818,908.324,1480.826,201.98085714285713,3.4781249999999995,1072.3461333333332,338.97138389562974,477.56600000000003,2017.762,208.5798,3.25037037037037,-271.83399999999995,-151.58800000000008,1082.9832874419324,1126.8176248821794,-186.81771428571426,-164.02213333333327
2007-07-11,722.352,153.856,1015.0,647.0,5284.0,5093.2,241.0300347222222,2.1994444444444445,1440,1440,2,7,192,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.16057454459499376,-0.9870237158387383,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.2129931110968155,0.0030448374772958434,12039.2,0.08430792743003622,0.053741112361806335,0.4388995946209964,0.42305136550409894,908.324,176.244,2.786111111111111,1180.158,172.422,3.51625,1003.41,253.334,3.0954166666666665,1480.826,206.998,4.429166666666666,794.654,194.63400000000001,2.4179166666666667,936.9446666666662,230.24104831530786,722.352,1180.158,167.50733333333332,2.8339351851851853,1054.9905714285712,200.47634138624355,722.352,1358.206,197.07885714285712,3.1896825396825395,1098.3675714285714,180.73541422188478,722.352,1358.206,198.18499999999997,3.318859126984127,1069.9360666666666,341.2631249827027,477.56600000000003,2017.762,207.22053333333332,3.2430879629629628,-185.97199999999998,-281.058,992.8254655814492,1100.723068438168,-332.63857142857125,-347.5840666666667
2007-07-12,1069.582,209.098,1029.0,2550.0,6419.0,7828.366666666667,240.76461805555556,3.2336111111111108,1440,1440,3,7,193,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.17752914918703497,-0.984115542601034,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.1954950623743714,0.0030232475005075466,17826.36666666667,0.05772348449818395,0.14304653592844419,0.36008459377438556,0.43914538574288947,722.352,153.856,2.1994444444444445,908.324,176.244,2.786111111111111,1057.29,246.716,3.2331944444444445,1295.438,217.446,3.8895833333333334,918.766,216.416,2.8586111111111108,900.0859999999997,173.7615225186478,722.352,1069.582,179.7326666666667,2.739722222222222,1056.7465714285713,200.55365798944433,722.352,1358.206,191.70485714285715,3.1897420634920635,1082.2350000000001,171.64296276192792,722.352,1358.206,197.58871428571427,3.2720039682539683,1074.9632666666666,340.06818017344256,477.56600000000003,2017.762,206.9766,3.255587962962963,347.23000000000013,12.292000000000144,1012.014599186087,1098.7139672486087,12.835428571428793,-5.381266666666534
2007-07-13,794.382,206.694,0.0,633.0,4427.0,8179.7,240.85480555555554,2.450833333333333,1440,1440,4,7,194,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.19443122004766195,-0.9809161537413774,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.26019471707541875,0.0030852075327086033,13239.7,0.0,0.04781075099527853,0.3343731353176905,0.6178161136115005,1069.582,209.098,3.2336111111111108,722.352,153.856,2.1994444444444445,1069.5240000000001,219.35,3.2686111111111114,1304.442,206.194,3.940555555555555,927.272,208.26,2.8175,862.1053333333329,183.25393756569542,722.352,1069.582,189.88266666666667,2.627962962962963,1017.4405714285714,223.30390077414006,722.352,1358.206,189.8968571428571,3.072916666666667,1045.8021428571428,174.94998017009556,722.352,1358.206,197.62442857142855,3.1655952380952384,1070.5336,342.91192829179744,477.56600000000003,2017.762,206.9244,3.2433657407407406,-275.20000000000016,-275.14200000000017,957.6064493895652,1079.0796467809564,-223.05857142857144,-276.15160000000003
2007-07-14,1288.17,258.45,3775.0,1968.0,6604.0,9122.5,241.29188194444444,3.8940277777777776,1440,1440,5,7,195,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.2112757555821793,-0.9774264960104055,1.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.20063345660849616,0.003022914502553904,21469.5,0.17583082977359366,0.09166491999852512,0.3075991522714735,0.42490509790983,794.382,206.694,2.450833333333333,1069.582,209.098,3.2336111111111108,1358.206,214.044,4.034861111111111,1335.314,188.354,3.9715277777777778,1259.084,231.696,3.783333333333333,1050.711333333333,247.43428174230883,794.382,1288.17,224.74733333333333,3.1928240740740734,1007.4354285714287,206.4220670558593,722.352,1288.17,196.24057142857143,3.052797619047619,1042.4347142857143,169.31167232170964,722.352,1358.206,202.63128571428572,3.1600595238095237,1071.5031333333334,343.50401673089107,477.56600000000003,2017.762,207.8162,3.2470555555555554,493.7880000000001,-70.03599999999983,1040.247337042174,1092.5693469886367,280.73457142857137,216.6668666666667
2007-07-15,1037.18,294.77,862.0,632.0,5585.0,10207.333333333334,240.565,3.2301388888888884,1310,1440,6,7,196,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.2280577712215198,-0.9736476020539838,1.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.28420332026822404,0.003114347447670164,17286.333333333336,0.04986598275806324,0.03656067413352201,0.3230876029046209,0.5904857401459446,1288.17,258.45,3.8940277777777776,794.382,206.694,2.450833333333333,1089.08,196.92,3.289305555555556,1026.664,172.448,3.080694444444444,989.604,251.762,3.0662499999999997,1039.9106666666664,246.9053252591613,794.382,1288.17,253.30466666666666,3.1916666666666664,1000.0211428571429,203.91767973981757,722.352,1288.17,210.21914285714283,3.044345238095238,1043.1858571428572,169.25964319119058,722.352,1358.206,211.3685714285714,3.1707341269841267,1073.0890000000002,343.2225796389259,477.56600000000003,2017.762,209.2498,3.2525185185185186,-250.99,-51.899999999999864,1039.4805027816305,1088.9958407313054,37.15885714285719,-35.909000000000106
2007-07-16,853.674,233.96,830.0,695.0,4176.0,8526.9,236.5072361111111,2.6605555555555553,1440,1440,0,7,197,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.24477230089725957,-0.9695805901076308,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.2740624638046111,0.003116594335119684,14227.9,0.05833608613651094,0.04884768658418687,0.29350782615189114,0.5993084010571266,1037.18,294.77,3.2301388888888884,1288.17,258.45,3.8940277777777776,1180.158,172.422,3.51625,967.032,176.924,2.9277777777777776,2017.762,307.558,5.975,1059.674666666666,218.11969426288002,853.674,1288.17,262.3933333333333,3.261574074074074,953.3805714285714,192.8882747696543,722.352,1288.17,219.0102857142857,2.922103174603174,1035.088857142857,175.7691280510447,722.352,1358.206,215.44257142857143,3.151646825396825,1034.2860666666666,295.1806152104068,477.56600000000003,1947.09,206.79653333333331,3.1420370370370367,-183.50600000000009,-326.4839999999999,993.0288770862229,1073.8137864905761,-99.70657142857146,-180.61206666666658
2007-07-17,719.632,176.088,848.0,694.0,3335.0,7116.866666666667,234.74125694444442,2.27625,1440,1440,1,7,198,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.2614143985111562,-0.965226663665613,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.2446917309893227,0.003163075011723944,11993.866666666667,0.07070280364930663,0.05786290770355991,0.27805878557834623,0.5933755029854112,853.674,233.96,2.6605555555555553,1037.18,294.77,3.2301388888888884,908.324,176.244,2.786111111111111,1059.912,180.338,3.2306944444444445,1947.09,239.814,5.7693055555555555,870.1619999999995,159.41478502321644,719.632,1037.18,234.93933333333334,2.722314814814814,926.4245714285715,212.4292971499309,719.632,1288.17,218.988,2.8492658730158733,1010.7831428571427,194.59194281796658,719.632,1358.206,215.13899999999998,3.083472222222222,993.3708,245.11718955555253,477.56600000000003,1480.826,204.6723333333333,3.025601851851852,-134.04200000000003,-188.692,924.6796578146672,1050.9633486524745,-206.7925714285716,-273.7388000000001
2007-07-18,757.082,156.514,909.0,671.0,4628.0,6410.033333333334,231.08822916666665,2.3868055555555556,1440,1440,2,7,199,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.2779791393987801,-0.9605871111248129,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.20673322017069062,0.003152638092575068,12618.033333333333,0.07203975262346432,0.05317785919729875,0.3667766503205642,0.5080057377794212,719.632,176.088,2.27625,853.674,233.96,2.6605555555555553,722.352,153.856,2.1994444444444445,1003.41,253.334,3.0954166666666665,678.474,180.81,2.07875,776.7959999999995,69.1613749718583,719.632,853.674,188.85399999999996,2.4412037037037035,931.3860000000001,207.21012660258972,719.632,1288.17,219.3677142857143,2.876031746031746,993.1882857142856,206.10567032226334,719.632,1358.206,208.2232857142857,3.032857142857143,995.9910666666667,242.03569772943325,477.56600000000003,1480.826,203.86246666666665,3.0358703703703704,37.450000000000045,34.73000000000002,882.7802433610003,1032.0032616426374,-174.3040000000001,-238.90906666666672
2007-07-19,677.886,187.012,1068.0,703.0,3130.0,6397.1,234.26186111111113,2.1438888888888887,1440,1440,3,7,200,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.2944616217868012,-0.9556633054034704,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.2758752942591007,0.0031626097687904443,11298.1,0.09452916861290578,0.0622228516244127,0.277037731983516,0.5662102476906551,757.082,156.514,2.3868055555555556,719.632,176.088,2.27625,1069.582,209.098,3.2336111111111108,1057.29,246.716,3.2331944444444445,845.2,188.166,2.5652777777777778,718.1999999999995,39.61741500903107,677.886,757.082,173.20466666666664,2.2689814814814815,875.4294285714286,216.35710056204212,677.886,1288.17,216.21257142857144,2.7203571428571425,966.088,221.40437425461468,677.886,1358.206,203.95871428571428,2.9550496031746034,990.4139333333333,247.49621003380582,477.56600000000003,1480.826,203.824,3.021824074074074,-79.19600000000003,-391.69600000000014,831.5566825207502,1009.1569866979512,-197.54342857142865,-312.5279333333333
2007-07-20,1110.422,223.118,2111.0,2418.0,4765.0,9213.033333333333,235.56890277777777,3.451666666666666,1440,1440,4,7,201,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.3108569682435036,-0.9504567035349151,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.20093081711193506,0.003108427844151357,18507.033333333333,0.11406474294741649,0.13065303100277265,0.25746968268329684,0.4978125433124805,677.886,187.012,2.1438888888888887,757.082,156.514,2.3868055555555556,794.382,206.694,2.450833333333333,1069.5240000000001,219.35,3.2686111111111114,1074.286,227.302,3.3068055555555556,848.4633333333328,230.2927677660147,677.886,1110.422,188.88133333333334,2.660787037037037,920.5779999999999,229.21839593713807,677.886,1288.17,218.55885714285714,2.8633333333333333,969.0092857142857,223.13715735892202,677.886,1358.206,204.22785714285715,2.9681249999999997,991.6184666666667,248.0058905677954,477.56600000000003,1480.826,203.68453333333335,3.0266527777777776,432.53600000000006,316.0400000000001,901.2730118905627,1015.6902133625996,189.84400000000016,118.80353333333335
2007-07-21,1060.248,236.158,428.0,512.0,7756.0,8974.8,234.25662499999999,3.291527777777778,1440,1440,5,7,202,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.3271603271220951,-0.9449688462364056,1.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.22273845343472612,0.003104488548597393,17670.8,0.02422074835184481,0.028974353168562016,0.43891617807688865,0.507888720346114,1110.422,223.118,3.451666666666666,677.886,187.012,2.1438888888888887,1288.17,258.45,3.8940277777777776,1358.206,214.044,4.034861111111111,806.946,222.546,2.500833333333333,949.5186666666663,236.5746959616178,677.886,1110.422,215.4293333333333,2.962361111111111,888.0177142857144,178.9828032760857,677.886,1110.422,215.3742857142857,2.7772619047619047,947.7265714285714,195.68057733802115,677.886,1288.17,205.80742857142857,2.9150297619047616,1000.0618666666667,245.8039654661353,477.56600000000003,1480.826,204.13826666666668,3.0530092592592597,-50.17399999999998,-227.92200000000003,941.016758917922,1018.56490927469,172.23028571428563,60.18613333333337
2007-07-22,1377.26,218.756,7091.0,2136.0,5573.0,8154.333333333333,235.96205555555554,4.228472222222222,1439,1440,6,7,203,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.34336687399638804,-0.939201357453208,1.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.15883420693345177,0.003070206220431883,22954.333333333332,0.3089177061567641,0.09305432525043691,0.2427864019759761,0.3552415665732581,1060.248,236.158,3.291527777777778,1110.422,223.118,3.451666666666666,1037.18,294.77,3.2301388888888884,1089.08,196.92,3.289305555555556,566.294,208.526,1.807361111111111,1182.6433333333327,170.399802750275,1060.248,1377.26,226.01066666666665,3.657222222222222,936.6005714285714,255.86312480363463,677.886,1377.26,204.51514285714285,2.9198809523809524,968.3108571428572,224.69941349923826,677.886,1377.26,207.36714285714285,2.982113095238095,1027.0940666666668,241.0014857773512,477.56600000000003,1480.826,204.47926666666666,3.1337129629629628,317.01199999999994,340.0799999999999,1050.0775691884414,1041.7065280311615,440.65942857142863,350.1659333333332
2007-07-23,991.018,143.77,1747.0,1288.0,3847.0,9634.966666666667,234.50086805555554,3.075972222222222,1440,1440,0,7,204,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.3594718130884232,-0.9331559438780432,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.14507304595368295,0.0031038510088801322,16516.966666666667,0.10577002637051375,0.07798042012891912,0.23291201571114276,0.5833375377288805,1377.26,218.756,4.228472222222222,1060.248,236.158,3.291527777777778,853.674,233.96,2.6605555555555553,1180.158,172.422,3.51625,477.56600000000003,193.12,1.5356944444444445,1142.8419999999996,205.94185409478854,991.018,1377.26,199.56133333333332,3.5319907407407407,956.2211428571429,253.70103939046865,677.886,1377.26,191.63085714285714,2.9792261904761905,954.8008571428571,216.51947230778148,677.886,1377.26,205.3205714285714,2.9506646825396823,1044.2091333333333,217.73935617371973,677.886,1480.826,202.83426666666668,3.1850555555555555,-386.24199999999996,137.34400000000005,1035.3126768913312,1038.4363004162478,34.79685714285711,-53.191133333333255
2007-07-24,825.284,112.81,0.0,1607.0,5599.0,6548.733333333334,235.36304166666667,2.550972222222222,1440,1440,1,7,205,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.3754703786876202,-0.9268343944460494,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.1366923384717354,0.0030910234769257598,13754.733333333334,0.0,0.11683250855825394,0.407059872693008,0.4761076186760358,991.018,143.77,3.075972222222222,1377.26,218.756,4.228472222222222,719.632,176.088,2.27625,908.324,176.244,2.786111111111111,714.656,179.362,2.207638888888889,1064.520666666666,283.2337509007926,825.284,1377.26,158.4453333333333,3.285138888888888,971.3142857142857,240.05582561125104,677.886,1377.26,182.59114285714284,3.018472222222222,948.8694285714286,219.01366953394916,677.886,1377.26,200.7895714285714,2.933869047619048,1047.8967333333333,212.847475265808,677.886,1480.826,200.61586666666665,3.1965,-165.73400000000004,105.65200000000004,982.8055076684984,1024.6845390990707,-146.0302857142857,-222.61273333333327
2007-07-25,472.56,108.234,0.0,151.0,2333.0,5392.0,235.6410486111111,1.4793055555555554,1440,1440,2,7,206,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.3913578365610259,-0.9202385798054075,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.22903758204452856,0.003130407889844988,7876.0,0.0,0.01917216861107514,0.2962163534413133,0.6846114778206435,825.284,112.81,2.550972222222222,991.018,143.77,3.075972222222222,757.082,156.514,2.3868055555555556,722.352,153.856,2.1994444444444445,1072.202,197.27,3.25,762.9539999999996,264.7894373195384,472.56,991.018,121.60466666666666,2.36875,930.6682857142857,299.1812384167263,472.56,1377.26,175.694,2.888829365079365,931.0271428571428,247.2424071824316,472.56,1377.26,197.53085714285717,2.8824305555555556,1027.9086666666667,237.24375000282126,472.56,1480.826,197.648,3.1374768518518517,-352.724,-284.522,855.2441307513737,989.063601092679,-458.1082857142857,-555.3486666666668
2007-07-26,924.5,115.092,975.0,3633.0,4346.0,6454.333333333333,234.94372222222225,2.8381944444444445,1440,1440,3,7,207,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.4071294853542516,-0.9133704517637858,0.0,3,-1.0,-1.8369701987210297e-16,56.9,10.0,6.0,2.0,0.0,0.12449107612277871,0.0030699777624385795,15408.333333333332,0.06327744726468724,0.23578150350011154,0.28205516493572386,0.41888588423457745,472.56,108.234,1.4793055555555554,825.284,112.81,2.550972222222222,677.886,187.012,2.1438888888888887,1069.582,209.098,3.2336111111111108,944.908,182.42,2.877083333333333,740.7813333333329,237.52466483574082,472.56,924.5,112.04533333333332,2.2894907407407405,965.8988571428571,278.2406908172685,472.56,1377.26,165.41971428571426,2.988015873015873,920.6641428571428,244.00759338936774,472.56,1377.26,190.81614285714286,2.854186507936508,1027.2284,237.5190496417706,472.56,1480.826,195.4037333333333,3.1361805555555557,451.94,246.61400000000003,872.5580980635303,984.8982074737966,-41.39885714285708,-102.72839999999997
